start_ref,end_ref,span,half_span_length,heb,repetitions,tfidf
Leviticus 8 2,Leviticus 8 31,30,7,סל,3,0.04350238088179437
Leviticus 8 3,Leviticus 8 5,3,0,עדה,3,0.022395027736300956
Leviticus 8 7,Leviticus 8 13,7,1,חגר,3,0.04116816479511659
Leviticus 8 7,Leviticus 8 7,1,0,אפד,3,0.03919461321431399
Leviticus 8 9,Leviticus 8 22,14,3,ראשׁ,6,0.03074375736400329
Leviticus 8 14,Leviticus 8 22,9,2,סמכ,3,0.03462819547141609
Leviticus 8 20,Leviticus 8 20,1,0,נתח,3,0.04350238088179437
Leviticus 8 23,Leviticus 8 24,2,0,ימני,6,0.09271846096926933
Leviticus 8 27,Leviticus 8 28,2,0,כפ,3,0.024533778296700528
Leviticus 9 1,Leviticus 11 11,55,13,היה,3,0.038232218161218925
Leviticus 9 1,Leviticus 10 19,43,10,קרא,3,0.018203270431106054
Leviticus 9 1,Leviticus 11 1,45,11,משׁה,18,0.11559457494408626
Leviticus 9 1,Leviticus 11 2,46,11,ישׂראל,6,0.03198639904657015
Leviticus 9 2,Leviticus 11 2,45,11,אמר,12,0.05734832724182839
Leviticus 9 2,Leviticus 10 12,35,8,לקח,6,0.02973629110580326
Leviticus 9 2,Leviticus 9 8,7,1,עגל,3,0.051915129860143426
Leviticus 9 2,Leviticus 10 19,42,10,פנה,15,0.07168540905228549
Leviticus 9 2,Leviticus 11 1,44,11,יהוה,27,0.1437254070113824
Leviticus 9 3,Leviticus 10 16,38,9,שׂעיר,3,0.03117053402868196
Leviticus 9 4,Leviticus 9 19,16,4,שׁור,3,0.02401645685733864
Leviticus 9 4,Leviticus 10 14,35,8,זבח,3,0.025078948916913632
Leviticus 9 4,Leviticus 10 12,33,8,מנחה,3,0.030351049173302648
Leviticus 9 5,Leviticus 10 18,38,9,צוה,9,0.047110654967043246
Leviticus 9 5,Leviticus 10 17,37,9,עדה,3,0.025078948916913632
Leviticus 9 6,Leviticus 10 7,26,6,עשׂה,6,0.03345319089106656
Leviticus 9 7,Leviticus 10 17,35,8,כפר,3,0.025078948916913632
Leviticus 9 7,Leviticus 9 7,1,0,בעד,3,0.03877819467510006
Leviticus 9 9,Leviticus 10 18,34,8,דמ,6,0.04803291371467728
Leviticus 9 10,Leviticus 10 15,30,7,חלב,6,0.053673416877806815
Leviticus 9 10,Leviticus 10 3,18,4,כבד,3,0.028140978265481672
Leviticus 9 11,Leviticus 11 11,45,11,בשׂר,3,0.02255719004212825
Leviticus 9 11,Leviticus 10 16,30,7,שׂרפ,3,0.02957588299868662
Leviticus 9 11,Leviticus 10 5,19,4,חוצ,3,0.023513349734367545
Leviticus 9 11,Leviticus 10 5,19,4,מחנה,3,0.025078948916913632
Leviticus 9 12,Leviticus 9 18,7,1,שׁחט,3,0.043953344331823296
Leviticus 9 12,Leviticus 9 18,7,1,מצא,3,0.021232826194306345
Leviticus 9 15,Leviticus 10 12,22,5,לקח,3,0.02973629110580326
Leviticus 9 16,Leviticus 10 7,16,4,עשׂה,3,0.03345319089106656
Leviticus 9 18,Leviticus 10 14,21,5,שׁלמ,3,0.034968703686879495
Leviticus 9 18,Leviticus 10 3,10,2,עמ,6,0.051398799226912525
Leviticus 9 21,Leviticus 10 15,19,4,שׁוק,3,0.04389187252608987
Leviticus 9 22,Leviticus 11 28,51,12,נשׂא,6,0.038711550221965506
Leviticus 9 23,Leviticus 10 9,11,2,אהל,3,0.025687683320908056
Leviticus 9 23,Leviticus 10 9,11,2,מועד,3,0.030076253389504336
Leviticus 9 23,Leviticus 11 34,56,14,בוא,6,0.028674163620914194
Leviticus 9 24,Leviticus 11 38,59,14,נפל,6,0.05245305553031924
Leviticus 10 1,Leviticus 10 2,2,0,אשׁ,3,0.03469538251111814
Leviticus 10 1,Leviticus 11 13,33,8,לא,15,0.09558054540304732
Leviticus 10 3,Leviticus 11 2,20,5,דבר,9,0.054516533693972635
Leviticus 10 6,Leviticus 10 16,11,2,אלעזר,3,0.03501665675128924
Leviticus 10 6,Leviticus 10 16,11,2,איתמר,3,0.03877819467510006
Leviticus 10 6,Leviticus 11 40,55,13,בגד,6,0.05245305553031924
Leviticus 10 11,Leviticus 11 2,12,3,ישׂראל,3,0.03198639904657015
Leviticus 10 15,Leviticus 10 19,5,1,פנה,3,0.07168540905228549
Leviticus 10 7,Leviticus 11 45,59,14,כי,18,0.09416492183504364
Leviticus 10 13,Leviticus 10 18,6,1,צוה,3,0.047110654967043246
Leviticus 10 14,Leviticus 11 38,45,11,נתנ,3,0.024333591521157424
Leviticus 10 14,Leviticus 10 15,2,0,תנופה,3,0.04988229977316811
Leviticus 11 21,Leviticus 11 43,23,5,ב,6,0.03345319089106656
Leviticus 10 11,Leviticus 10 15,5,1,חק,6,0.056281956530963344
Leviticus 10 12,Leviticus 10 16,5,1,יתר,3,0.025641259490056693
Leviticus 10 12,Leviticus 10 15,4,1,אשׁה,3,0.015993199523285075
Leviticus 10 13,Leviticus 10 17,5,1,מקומ,3,0.020817229506670882
Leviticus 11 3,Leviticus 11 26,24,6,פרסה,9,0.1557453895804303
Leviticus 11 3,Leviticus 11 26,24,6,שׁסע,6,0.10383025972028685
Leviticus 11 4,Leviticus 11 36,33,8,אכ,3,0.02453786274707007
Leviticus 11 9,Leviticus 11 12,4,1,סנפיר,3,0.05603965126828646
Leviticus 11 9,Leviticus 11 12,4,1,קשׂקשׂת,3,0.05603965126828646
Leviticus 11 10,Leviticus 11 46,37,9,שׁרצ,15,0.20144378503839128
Leviticus 11 14,Leviticus 11 29,16,4,מינ,9,0.14614770752842704
Leviticus 11 20,Leviticus 11 42,23,5,הלכ,6,0.03709751799905352
Leviticus 11 21,Leviticus 11 42,22,5,רגל,3,0.023027300414491865
Leviticus 11 32,Leviticus 11 32,1,0,או,3,0.020817229506670882
Leviticus 11 37,Leviticus 11 38,2,0,זרע,3,0.01854875899952676
Leviticus 12 1,Leviticus 13 1,9,2,דבר,3,0.011723694730166658
Leviticus 12 1,Leviticus 13 1,9,2,יהוה,3,0.011723694730166658
Leviticus 12 1,Leviticus 13 1,9,2,אמר,3,0.011304945184264848
Leviticus 12 2,Leviticus 13 2,9,2,בנ,6,0.022609890368529697
Leviticus 12 2,Leviticus 13 38,45,11,אשׁה,3,0.012610812041253472
Leviticus 12 2,Leviticus 12 7,6,1,ילד,3,0.018937237848112607
Leviticus 12 3,Leviticus 13 43,49,12,בשׂר,18,0.10671954040939155
Leviticus 12 4,Leviticus 13 46,51,12,ישׁב,3,0.0149050471582845
Leviticus 12 4,Leviticus 12 7,4,1,דמ,3,0.018937237848112607
Leviticus 13 12,Leviticus 13 58,47,11,כל,12,0.05275641085990263
Leviticus 13 2,Leviticus 13 16,15,3,בוא,3,0.01884157530710808
Leviticus 12 8,Leviticus 13 2,3,0,אחד,3,0.013573516396552774
Leviticus 13 2,Leviticus 13 58,57,14,עור,45,0.31001565715746726
Leviticus 13 2,Leviticus 13 43,42,10,שׂאת,6,0.07682603960171647
Leviticus 13 3,Leviticus 13 37,35,8,שׂער,12,0.13843687843931374
Leviticus 13 3,Leviticus 13 55,53,13,הפכ,9,0.09173108676000097
Leviticus 13 4,Leviticus 13 34,31,7,אינ,9,0.045573790769197924
Leviticus 13 4,Leviticus 13 54,51,12,סגר,9,0.09173108676000097
Leviticus 13 5,Leviticus 13 51,47,11,שׁביעי,6,0.045482076078284826
Leviticus 13 5,Leviticus 13 58,54,13,שׁני,6,0.041359805667353845
Leviticus 13 6,Leviticus 13 56,51,12,כהה,6,0.08187129083337513
Leviticus 13 6,Leviticus 13 8,3,0,מספחת,3,0.04877163629754548
Leviticus 13 20,Leviticus 13 26,7,1,שׁפל,3,0.04418787547625066
Leviticus 13 30,Leviticus 13 36,7,1,צהב,3,0.04877163629754548
Leviticus 13 47,Leviticus 13 52,6,1,צמר,3,0.058917167301667545
Leviticus 13 47,Leviticus 13 52,6,1,פשׁת,3,0.058917167301667545
Leviticus 14 1,Leviticus 15 1,58,14,משׁה,3,0.016639519782152206
Leviticus 14 2,Leviticus 14 32,31,7,טהרה,3,0.05978431639849556
Leviticus 14 2,Leviticus 14 48,47,11,בוא,12,0.05778593314199409
Leviticus 14 2,Leviticus 14 48,47,11,כהנ,39,0.2806215058419205
Leviticus 14 3,Leviticus 14 45,43,10,יצא,3,0.022196145543909057
Leviticus 14 3,Leviticus 14 53,51,12,חוצ,6,0.04061618098312199
Leviticus 14 3,Leviticus 14 38,36,9,מנ,12,0.05992639759080917
Leviticus 14 4,Leviticus 14 53,50,12,חי,12,0.10532121843837776
Leviticus 14 4,Leviticus 14 52,49,12,עצ,6,0.04454131874726917
Leviticus 14 5,Leviticus 14 50,46,11,אחד,12,0.07929357318117419
Leviticus 14 6,Leviticus 14 51,46,11,טבל,3,0.03625520373457195
Leviticus 14 7,Leviticus 14 51,45,11,שׁבע,6,0.044392291087818114
Leviticus 14 7,Leviticus 14 53,47,11,פנה,12,0.061913499794993665
Leviticus 14 8,Leviticus 14 9,2,0,גלח,3,0.03625520373457195
Leviticus 14 8,Leviticus 14 9,2,0,שׂער,3,0.03790868290454867
Leviticus 14 8,Leviticus 14 48,41,10,אחר,9,0.04689461276142039
Leviticus 14 8,Leviticus 14 23,16,4,אהל,3,0.02773253297025368
Leviticus 14 9,Leviticus 14 29,21,5,ראשׁ,3,0.01486754497147016
Leviticus 14 10,Leviticus 14 25,16,4,כבשׂ,6,0.06462377346261496
Leviticus 14 10,Leviticus 14 29,20,5,שׁמנ,15,0.11072965441426816
Leviticus 14 11,Leviticus 14 38,28,7,פתח,3,0.02996582688706654
Leviticus 14 12,Leviticus 14 28,17,4,אשׁמ,9,0.10439019523133668
Leviticus 14 12,Leviticus 14 24,13,3,תנופה,3,0.03231188673130748
Leviticus 14 13,Leviticus 14 45,33,8,מקומ,6,0.03595899226447985
Leviticus 14 13,Leviticus 15 15,60,15,חטאת,6,0.04945020593784319
Leviticus 14 13,Leviticus 14 13,1,0,קדשׁ,3,0.01602025574935284
Leviticus 14 14,Leviticus 15 14,58,14,נתנ,9,0.03782973551289922
Leviticus 14 15,Leviticus 14 24,10,2,לג,3,0.08903545143861898
Leviticus 14 16,Leviticus 14 27,12,3,אצבע,3,0.03231188673130748
Leviticus 14 17,Leviticus 14 29,13,3,יתר,3,0.022145930882853628
Leviticus 14 19,Leviticus 15 15,54,13,עשׂה,3,0.01651026661199831
Leviticus 14 19,Leviticus 15 3,42,10,טמאה,3,0.09668054329219185
Leviticus 14 20,Leviticus 14 31,12,3,מנחה,3,0.0349515975726389
Leviticus 14 21,Leviticus 14 25,5,1,כבשׂ,3,0.06462377346261496
Leviticus 14 22,Leviticus 15 14,50,12,תור,3,0.046395642325038525
Leviticus 14 22,Leviticus 15 14,50,12,יונה,3,0.05308997936176704
Leviticus 14 23,Leviticus 15 14,49,12,אל,24,0.1279545662429869
Leviticus 14 23,Leviticus 15 13,48,12,טהרה,3,0.05978431639849556
Leviticus 14 27,Leviticus 14 29,3,0,שׁמנ,3,0.11072965441426816
Leviticus 14 27,Leviticus 14 29,3,0,כפ,3,0.06327694177868734
Leviticus 14 28,Leviticus 14 28,1,0,ימני,3,0.20924510739473445
Leviticus 14 33,Leviticus 15 2,27,6,דבר,3,0.017121827883088334
Leviticus 14 38,Leviticus 15 29,49,12,יומ,15,0.08560913941544167
Leviticus 14 32,Leviticus 14 57,26,6,צרעת,6,0.11956863279699112
Leviticus 14 42,Leviticus 15 29,45,11,לקח,6,0.06420685456158125
Leviticus 14 49,Leviticus 14 52,4,1,ארז,3,0.07473039549811945
Leviticus 14 49,Leviticus 14 52,4,1,שׁני,3,0.03775236232120973
Leviticus 14 49,Leviticus 14 52,4,1,תולעת,3,0.05799455290629815
Leviticus 14 49,Leviticus 14 52,4,1,אזוב,3,0.07473039549811945
Leviticus 14 50,Leviticus 15 27,35,8,מימ,18,0.11529366198828746
Leviticus 15 5,Leviticus 15 27,23,5,רחצ,12,0.12563354378489386
Leviticus 15 2,Leviticus 15 24,23,5,אישׁ,6,0.033626431567021525
Leviticus 14 38,Leviticus 15 29,49,12,פתח,3,0.02996582688706654
Leviticus 14 40,Leviticus 14 45,6,1,מקומ,3,0.03595899226447985
Leviticus 14 34,Leviticus 15 25,49,12,כי,9,0.042804569707720834
Leviticus 14 44,Leviticus 15 23,37,9,הוא,3,0.025682741824632503
Leviticus 14 30,Leviticus 14 32,3,0,נשׂג,3,0.052057418261709267
Leviticus 14 32,Leviticus 15 31,57,14,לא,6,0.024765399917997467
Leviticus 14 37,Leviticus 14 39,3,0,קיר,3,0.03625520373457195
Leviticus 14 39,Leviticus 14 48,10,2,פשׂה,3,0.048400518085625004
Leviticus 14 41,Leviticus 14 45,5,1,עפר,3,0.027672170170272223
Leviticus 14 42,Leviticus 14 48,7,1,טוח,3,0.053421270863171395
Leviticus 15 18,Leviticus 15 25,8,2,אשׁה,3,0.013813061381626218
Leviticus 16 2,Leviticus 18 2,51,12,אמר,9,0.047144041154263065
Leviticus 16 2,Leviticus 18 3,52,13,בוא,15,0.07857340192377177
Leviticus 16 2,Leviticus 18 6,55,13,כל,21,0.1466703502577073
Leviticus 16 2,Leviticus 16 33,32,8,קדשׁ,12,0.08132416988756952
Leviticus 16 2,Leviticus 16 15,14,3,פרכת,3,0.042504251790800945
Leviticus 16 2,Leviticus 18 5,54,13,אשׁר,30,0.18857616461705226
Leviticus 16 3,Leviticus 17 7,39,9,זאת,3,0.018868156226528435
Leviticus 16 4,Leviticus 16 32,29,7,בד,6,0.048451417150872936
Leviticus 16 4,Leviticus 18 6,53,13,בשׂר,12,0.09889851688832833
Leviticus 16 4,Leviticus 17 7,38,9,המ,3,0.02111694024713032
Leviticus 16 4,Leviticus 17 16,47,11,רחצ,6,0.06833119684447549
Leviticus 16 5,Leviticus 18 2,48,12,ישׂראל,15,0.08764964243097172
Leviticus 16 5,Leviticus 17 7,37,9,שׂעיר,15,0.17082799211118874
Leviticus 16 6,Leviticus 17 11,40,10,כפר,18,0.16493216896932
Leviticus 16 6,Leviticus 16 24,19,4,בעד,9,0.12751275537240284
Leviticus 16 8,Leviticus 17 11,38,9,נתנ,6,0.0480090937027818
Leviticus 16 9,Leviticus 18 5,47,11,עשׂה,12,0.09428808230852613
Leviticus 16 10,Leviticus 16 21,12,3,חי,3,0.03084494355286547
Leviticus 16 10,Leviticus 16 22,13,3,מדבר,3,0.02689561763635376
Leviticus 16 11,Leviticus 16 27,17,4,פר,6,0.09924452835721372
Leviticus 16 12,Leviticus 16 32,21,5,מלא,3,0.022817482143040146
Leviticus 16 12,Leviticus 16 27,16,4,אשׁ,3,0.022817482143040146
Leviticus 16 12,Leviticus 16 13,2,0,קטרת,3,0.039639126798533104
Leviticus 16 14,Leviticus 16 19,6,1,אצבע,3,0.04100648277776251
Leviticus 16 14,Leviticus 17 13,34,8,מנ,6,0.03259354426051179
Leviticus 16 16,Leviticus 17 9,28,7,אהל,9,0.07038980082376775
Leviticus 16 16,Leviticus 17 9,28,7,מועד,9,0.08241543074027362
Leviticus 16 16,Leviticus 17 13,32,8,תוכ,6,0.04569269344424592
Leviticus 16 34,Leviticus 18 1,18,4,משׁה,3,0.035194900411883875
Leviticus 16 26,Leviticus 17 7,16,4,אחר,3,0.02380527199246239
Leviticus 16 21,Leviticus 17 2,16,4,אהרנ,3,0.0841330360253937
Leviticus 16 21,Leviticus 16 34,14,3,חטאת,6,0.1255128823029842
Leviticus 16 23,Leviticus 16 32,10,2,לבשׁ,3,0.06396880205052193
Leviticus 16 29,Leviticus 17 7,13,3,היה,3,0.02619113397459059
Leviticus 16 26,Leviticus 17 12,21,5,כנ,3,0.02424640212120023
Leviticus 16 29,Leviticus 18 26,48,12,תוכ,6,0.04569269344424592
Leviticus 16 30,Leviticus 17 15,20,5,טהר,3,0.038328720528586595
Leviticus 16 21,Leviticus 16 32,12,3,יד,3,0.0160030312342606
Leviticus 16 21,Leviticus 18 27,57,14,אישׁ,15,0.08001515617130302
Leviticus 16 23,Leviticus 18 21,49,12,שׁמ,3,0.017212449397792793
Leviticus 16 27,Leviticus 18 9,33,8,חוצ,3,0.025772662856748677
Leviticus 16 29,Leviticus 18 29,51,12,נפשׁ,12,0.07833033161870728
Leviticus 16 29,Leviticus 18 26,48,12,אזרח,3,0.048109284536048305
Leviticus 16 29,Leviticus 18 26,48,12,גור,6,0.05883070226865942
Leviticus 17 4,Leviticus 18 23,36,9,הוא,6,0.03259354426051179
Leviticus 17 16,Leviticus 18 13,14,3,אמ,6,0.03505985697238869
Leviticus 18 2,Leviticus 18 21,20,5,אלהימ,3,0.02380527199246239
Leviticus 18 4,Leviticus 18 26,23,5,משׁפט,3,0.02632411173186198
Leviticus 18 4,Leviticus 18 26,23,5,שׁמר,3,0.02870018228506146
Leviticus 18 6,Leviticus 18 13,8,2,שׁאר,3,0.028105035799885946
Leviticus 18 6,Leviticus 18 19,14,3,ערוה,24,0.3680870510369823
Leviticus 18 9,Leviticus 18 11,3,0,מולדת,3,0.042504251790800945
Leviticus 18 14,Leviticus 18 16,3,0,אח,3,0.02515754163537125
Leviticus 18 25,Leviticus 18 28,4,1,קיא,3,0.06142429960271942
Leviticus 19 1,Leviticus 20 1,38,9,דבר,3,0.021844118153639947
Leviticus 19 2,Leviticus 20 7,43,10,קדושׁ,3,0.07845400086103758
Leviticus 19 3,Leviticus 20 22,57,14,שׁמר,6,0.057704387824932056
Leviticus 20 1,Leviticus 20 24,24,6,אמר,3,0.03510647510721418
Leviticus 20 2,Leviticus 20 2,1,0,ישׂראל,3,0.031329380322815716
Leviticus 20 7,Leviticus 20 26,20,5,קדושׁ,3,0.07845400086103758
Leviticus 20 9,Leviticus 20 19,11,2,אב,6,0.05687458963529935
Leviticus 19 14,Leviticus 19 32,19,4,ירא,3,0.04704629050582289
Leviticus 19 4,Leviticus 20 23,57,14,עשׂה,9,0.06319165519298553
Leviticus 19 6,Leviticus 19 7,2,0,יומ,3,0.021844118153639947
Leviticus 19 8,Leviticus 20 19,49,12,עונ,3,0.0394282009083363
Leviticus 19 8,Leviticus 20 20,50,12,נשׂא,6,0.04874964825882802
Leviticus 19 8,Leviticus 20 18,48,12,כרת,6,0.06628155780976971
Leviticus 19 8,Leviticus 20 26,56,14,עמ,12,0.09061746988739529
Leviticus 19 9,Leviticus 19 27,19,4,פאה,3,0.05919180473500683
Leviticus 19 9,Leviticus 19 10,2,0,לקט,3,0.06448546296732327
Leviticus 19 11,Leviticus 19 17,7,1,עמית,3,0.06773247516979274
Leviticus 19 14,Leviticus 20 9,33,8,קלל,3,0.0616727730606006
Leviticus 19 16,Leviticus 19 26,11,2,על,6,0.04212777012865702
Leviticus 19 17,Leviticus 20 21,42,10,אח,3,0.02529078952932213
Leviticus 19 19,Leviticus 19 19,1,0,כלאימ,3,0.08233284771377078
Leviticus 19 20,Leviticus 20 20,38,9,שׁכב,6,0.08268883997711862
Leviticus 19 21,Leviticus 20 22,39,9,בוא,3,0.02106388506432851
Leviticus 19 21,Leviticus 19 22,2,0,אשׁמ,3,0.05919180473500683
Leviticus 19 23,Leviticus 19 25,3,0,פרי,3,0.04988509042334521
Leviticus 19 23,Leviticus 19 25,3,0,שׁנה,3,0.02529078952932213
Leviticus 19 28,Leviticus 20 23,33,8,ב,9,0.07723424523587119
Leviticus 19 29,Leviticus 20 17,26,6,בת,3,0.02725163550137432
Leviticus 19 29,Leviticus 20 14,23,5,זמה,3,0.08233284771377078
Leviticus 19 33,Leviticus 20 2,7,1,גור,3,0.0394282009083363
Leviticus 20 5,Leviticus 20 6,2,0,אחר,3,0.023931357537858595
Leviticus 20 14,Leviticus 20 21,8,2,לקח,3,0.021844118153639947
Leviticus 21 1,Leviticus 22 14,38,9,כהנ,9,0.08762950973897266
Leviticus 21 1,Leviticus 22 11,35,8,נפשׁ,6,0.08339660440430191
Leviticus 21 1,Leviticus 22 8,32,8,טמא,9,0.08077501009390163
Leviticus 21 2,Leviticus 22 27,50,12,אמ,6,0.034838971032596984
Leviticus 21 3,Leviticus 22 21,43,10,אישׁ,18,0.10904371269998976
Leviticus 21 5,Leviticus 21 10,6,1,ראשׁ,3,0.021427750953616466
Leviticus 21 6,Leviticus 22 33,52,13,אלהימ,12,0.09631083487394075
Leviticus 21 6,Leviticus 22 32,51,12,שׁמ,3,0.03420801325242191
Leviticus 21 6,Leviticus 22 25,44,11,לחמ,9,0.08722386230194054
Leviticus 21 7,Leviticus 21 8,2,0,קדושׁ,3,0.04985291551938503
Leviticus 21 7,Leviticus 21 14,8,2,זנה,3,0.034926969939314226
Leviticus 21 7,Leviticus 22 13,31,7,גרשׁ,3,0.03269097384012847
Leviticus 21 10,Leviticus 22 25,40,10,יד,3,0.018173952116664963
Leviticus 21 11,Leviticus 22 8,22,5,טמא,6,0.08077501009390163
Leviticus 21 12,Leviticus 21 23,12,3,מקדשׁ,3,0.03269097384012847
Leviticus 21 12,Leviticus 22 33,46,11,יצא,3,0.03358955051056963
Leviticus 21 13,Leviticus 21 14,2,0,לקח,3,0.03701508195739706
Leviticus 21 16,Leviticus 23 10,52,13,דבר,12,0.10641836062751654
Leviticus 21 17,Leviticus 22 18,26,6,אהרנ,6,0.06449372486976934
Leviticus 21 17,Leviticus 22 21,29,7,אישׁ,15,0.10904371269998976
Leviticus 21 17,Leviticus 22 25,33,8,ב,15,0.07584755911596304
Leviticus 21 21,Leviticus 21 23,3,0,נגשׁ,3,0.026925003364633878
Leviticus 22 2,Leviticus 23 2,34,8,המ,3,0.02398159794128238
Leviticus 22 3,Leviticus 23 3,34,8,היא,3,0.03274321864080476
Leviticus 22 3,Leviticus 23 29,60,15,כרת,3,0.021059020991399214
Leviticus 22 4,Leviticus 23 16,46,11,עד,6,0.03769496858991101
Leviticus 22 4,Leviticus 22 6,3,0,נגע,3,0.02393825741763674
Leviticus 22 6,Leviticus 22 25,20,5,ב,9,0.07584755911596304
Leviticus 22 9,Leviticus 22 32,24,6,חלל,3,0.11114692172938598
Leviticus 22 10,Leviticus 23 20,44,11,כהנ,9,0.08762950973897266
Leviticus 22 10,Leviticus 22 13,4,1,זר,3,0.03376233454637617
Leviticus 22 11,Leviticus 22 18,8,2,בית,3,0.016070813215212348
Leviticus 22 18,Leviticus 22 21,4,1,אישׁ,3,0.10904371269998976
Leviticus 22 18,Leviticus 22 30,13,3,מנ,3,0.03701508195739706
Leviticus 22 18,Leviticus 23 14,30,7,קרבנ,3,0.03269097384012847
Leviticus 22 19,Leviticus 23 19,34,8,עז,3,0.023413293530672556
Leviticus 22 20,Leviticus 22 25,6,1,מאומ,3,0.14346671618610696
Leviticus 22 21,Leviticus 23 37,50,12,זבח,6,0.04682658706134511
Leviticus 22 23,Leviticus 22 28,6,1,שׁור,3,0.02242136844851486
Leviticus 22 23,Leviticus 22 27,5,1,רצה,3,0.03761291978112133
Leviticus 22 24,Leviticus 23 43,53,13,ארצ,6,0.029861975170797417
Leviticus 22 27,Leviticus 22 28,2,0,או,3,0.1619551875126477
Leviticus 22 27,Leviticus 23 39,46,11,שׁמיני,3,0.03761291978112133
Leviticus 22 30,Leviticus 24 10,58,14,הוא,6,0.05552262293609559
Leviticus 22 30,Leviticus 24 3,51,12,עד,6,0.03769496858991101
Leviticus 23 2,Leviticus 23 37,36,9,אלה,3,0.02932115421636164
Leviticus 23 3,Leviticus 23 36,34,8,היא,3,0.03274321864080476
Leviticus 23 3,Leviticus 24 8,50,12,שׁבת,12,0.10770001345853551
Leviticus 23 27,Leviticus 24 18,36,9,נפשׁ,9,0.08339660440430191
Leviticus 23 8,Leviticus 24 11,48,12,אשׁה,12,0.0995399172359914
Leviticus 23 8,Leviticus 23 37,30,7,קרב,9,0.12856650572169878
Leviticus 23 18,Leviticus 24 14,41,10,על,9,0.07138593799149462
Leviticus 23 10,Leviticus 24 11,46,11,בוא,6,0.04015459012021572
Leviticus 23 43,Leviticus 24 14,16,4,יצא,3,0.03358955051056963
Leviticus 23 14,Leviticus 24 3,34,8,דור,6,0.0597903158627063
Leviticus 23 10,Leviticus 24 20,55,13,נתנ,6,0.036347904233329925
Leviticus 23 22,Leviticus 24 22,45,11,גר,3,0.03340574514818752
Leviticus 23 12,Leviticus 23 18,7,1,תמימ,3,0.047225399119442346
Leviticus 23 19,Leviticus 24 21,47,11,שׁלמ,3,0.032646205649227
Leviticus 23 37,Leviticus 24 3,11,2,מועד,3,0.04913771564659817
Leviticus 23 28,Leviticus 23 31,4,1,מלאכה,3,0.04985291551938503
Leviticus 23 16,Leviticus 23 39,24,6,חמשׁ,3,0.029268901236331395
Leviticus 23 34,Leviticus 23 41,8,2,חג,3,0.05225257282811592
Leviticus 23 7,Leviticus 23 36,30,7,מלאכת,6,0.06985393987862845
Leviticus 23 7,Leviticus 23 36,30,7,עבדה,6,0.055223114203966195
Leviticus 23 10,Leviticus 23 22,13,3,קצר,3,0.03761291978112133
Leviticus 23 11,Leviticus 23 16,6,1,מחרת,3,0.034926969939314226
Leviticus 23 13,Leviticus 24 6,38,9,שׁנימ,9,0.046466312799365125
Leviticus 23 13,Leviticus 24 5,37,9,עשׂרונ,3,0.043040014855832094
Leviticus 23 13,Leviticus 24 5,37,9,סלת,3,0.034926969939314226
Leviticus 23 13,Leviticus 23 37,25,6,נסכ,3,0.0362026836740898
Leviticus 23 15,Leviticus 23 20,6,1,תנופה,3,0.034926969939314226
Leviticus 23 27,Leviticus 23 32,6,1,ענה,3,0.021059020991399214
Leviticus 23 39,Leviticus 23 41,3,0,חגג,3,0.04097672906742671
Leviticus 23 40,Leviticus 24 5,10,2,לקח,3,0.03701508195739706
Leviticus 23 42,Leviticus 23 43,2,0,ישׁב,3,0.017647323055177955
Leviticus 23 42,Leviticus 24 22,25,6,אזרח,3,0.04097672906742671
Leviticus 24 3,Leviticus 24 8,6,1,ערכ,3,0.03376233454637617
Leviticus 24 6,Leviticus 24 7,2,0,מערכת,3,0.05774479023999879
Leviticus 24 10,Leviticus 24 19,10,2,אישׁ,6,0.10904371269998976
Leviticus 24 11,Leviticus 24 16,6,1,נקב,3,0.04846710993054286
Leviticus 24 11,Leviticus 24 15,5,1,קלל,3,0.05225257282811592
Leviticus 24 14,Leviticus 24 16,3,0,רגמ,3,0.05738668647444279
Leviticus 24 16,Leviticus 24 21,6,1,מות,6,0.04055193047323821
Leviticus 24 17,Leviticus 24 21,5,1,אדמ,3,0.028078694655198952
Leviticus 25 1,Leviticus 25 41,41,10,אל,12,0.06839043632889003
Leviticus 25 1,Leviticus 25 20,20,5,אמר,3,0.014655093499047861
Leviticus 25 2,Leviticus 25 55,54,13,בנ,9,0.05373534282984216
Leviticus 25 2,Leviticus 25 25,24,6,בוא,3,0.029310186998095723
Leviticus 25 2,Leviticus 26 6,60,15,שׁבת,9,0.15722773036489623
Leviticus 25 3,Leviticus 26 4,57,14,שׂדה,6,0.053800909059807465
Leviticus 25 3,Leviticus 25 22,20,5,תבואה,9,0.11472466976004603
Leviticus 25 4,Leviticus 25 20,17,4,שׁביעי,3,0.02948019944341804
Leviticus 25 6,Leviticus 25 44,39,9,אמה,3,0.02948019944341804
Leviticus 25 6,Leviticus 25 54,49,12,עמ,18,0.13660108575480462
Leviticus 25 9,Leviticus 26 6,53,13,עבר,3,0.019322062703710632
Leviticus 25 9,Leviticus 26 10,57,14,חדשׁ,3,0.025635226616838046
Leviticus 25 10,Leviticus 26 8,54,13,חמשׁ,3,0.024034900783061256
Leviticus 25 10,Leviticus 25 46,37,9,אישׁ,9,0.049746672806190925
Leviticus 25 14,Leviticus 25 49,36,9,או,6,0.04965094807792252
Leviticus 25 15,Leviticus 25 22,8,2,תבואה,6,0.11472466976004603
Leviticus 25 15,Leviticus 25 48,34,8,אחר,3,0.02220016432267102
